epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,235.07,0.38299,0.25659,0.82455,0.88771,0.88125,0.92223,0.83173,0.46985,0.55995,0.84283,0.00029705,0.00029705,0.00029705
43,240.497,0.36701,0.24455,0.81026,0.89364,0.88091,0.92602,0.77065,0.72723,0.61297,0.93834,0.0002921,0.0002921,0.0002921
44,245.986,0.39585,0.25084,0.82766,0.8901,0.88666,0.92801,0.81011,0.59884,0.56714,0.87888,0.00028715,0.00028715,0.00028715
45,251.342,0.39622,0.2465,0.83874,0.90505,0.90994,0.93592,0.84956,0.47087,0.48153,0.84272,0.0002822,0.0002822,0.0002822
46,256.783,0.41567,0.23883,0.82877,0.88883,0.93086,0.93047,0.87386,0.39907,0.47216,0.82412,0.00027725,0.00027725,0.00027725
47,262.16,0.39643,0.22881,0.83394,0.92059,0.90414,0.9372,0.86903,0.41085,0.48254,0.82918,0.0002723,0.0002723,0.0002723
48,267.601,0.34847,0.21534,0.80623,0.90515,0.89922,0.92978,0.84579,0.45814,0.53829,0.84095,0.00026735,0.00026735,0.00026735
49,272.964,0.36362,0.22104,0.82376,0.89061,0.88372,0.91089,0.83939,0.42245,0.56712,0.83131,0.0002624,0.0002624,0.0002624
50,278.498,0.3606,0.22043,0.80328,0.92316,0.86509,0.91088,0.85207,0.37793,0.55975,0.82167,0.00025745,0.00025745,0.00025745
51,283.843,0.33464,0.21816,0.81299,0.90518,0.84663,0.91885,0.8392,0.44914,0.58509,0.83684,0.0002525,0.0002525,0.0002525
52,289.139,0.33424,0.21921,0.80826,0.94243,0.8784,0.92129,0.80692,0.576,0.56516,0.87528,0.00024755,0.00024755,0.00024755
53,294.581,0.33105,0.21745,0.8143,0.90243,0.8802,0.9323,0.83557,0.50412,0.57928,0.85966,0.0002426,0.0002426,0.0002426
54,299.914,0.31594,0.2133,0.81738,0.94592,0.88952,0.93339,0.81287,0.60125,0.49554,0.88968,0.00023765,0.00023765,0.00023765
55,305.287,0.3088,0.21408,0.80899,0.92944,0.87652,0.93935,0.82196,0.56617,0.50829,0.87542,0.0002327,0.0002327,0.0002327
56,310.619,0.31377,0.20958,0.80763,0.92966,0.88565,0.92867,0.84496,0.46222,0.52804,0.83475,0.00022775,0.00022775,0.00022775
57,316.402,0.29818,0.19476,0.79906,0.92017,0.91474,0.9408,0.85694,0.47404,0.45915,0.84611,0.0002228,0.0002228,0.0002228
58,321.954,0.31523,0.20493,0.80838,0.92865,0.86613,0.93906,0.8806,0.37395,0.48875,0.81606,0.00021785,0.00021785,0.00021785
59,327.378,0.31437,0.20101,0.79653,0.87928,0.93062,0.9502,0.88458,0.39587,0.42333,0.81955,0.0002129,0.0002129,0.0002129
60,332.887,0.30709,0.19865,0.80634,0.9438,0.87798,0.94533,0.89014,0.37133,0.43905,0.8164,0.00020795,0.00020795,0.00020795
61,338.731,0.30115,0.19492,0.80127,0.9062,0.93405,0.93766,0.8518,0.48369,0.47177,0.8477,0.000203,0.000203,0.000203
62,344.339,0.31783,0.1961,0.80758,0.91441,0.89318,0.93824,0.86306,0.45152,0.47612,0.83086,0.00019805,0.00019805,0.00019805
63,349.953,0.33075,0.19274,0.80158,0.89778,0.90133,0.94991,0.85861,0.49013,0.48727,0.84448,0.0001931,0.0001931,0.0001931
64,355.4,0.30288,0.18779,0.80349,0.94153,0.91198,0.95625,0.84209,0.5648,0.45052,0.8684,0.00018815,0.00018815,0.00018815
65,361.018,0.29808,0.17958,0.79284,0.94303,0.91438,0.9473,0.81359,0.61945,0.45289,0.89663,0.0001832,0.0001832,0.0001832
66,366.66,0.30004,0.17535,0.80122,0.94581,0.91324,0.9512,0.85171,0.50645,0.42321,0.85493,0.00017825,0.00017825,0.00017825
67,372.081,0.28826,0.17912,0.80078,0.95606,0.91023,0.95898,0.88773,0.39897,0.36592,0.8234,0.0001733,0.0001733,0.0001733
68,377.514,0.26478,0.17073,0.79645,0.94225,0.91972,0.95405,0.90461,0.34345,0.38642,0.80851,0.00016835,0.00016835,0.00016835
69,382.927,0.27314,0.17354,0.80123,0.95506,0.91074,0.95664,0.8926,0.38946,0.40679,0.8205,0.0001634,0.0001634,0.0001634
70,388.332,0.26158,0.16902,0.78188,0.93965,0.91221,0.95346,0.8878,0.40926,0.41709,0.82382,0.00015845,0.00015845,0.00015845
71,393.701,0.25203,0.16467,0.79544,0.95018,0.91226,0.95549,0.88115,0.42596,0.42054,0.83062,0.0001535,0.0001535,0.0001535
72,399.226,0.24298,0.16168,0.77901,0.92808,0.91633,0.95366,0.87027,0.43949,0.41089,0.83513,0.00014855,0.00014855,0.00014855
73,404.699,0.24933,0.16329,0.78478,0.94147,0.88651,0.95125,0.86504,0.46772,0.41898,0.84301,0.0001436,0.0001436,0.0001436
74,410.239,0.24953,0.16041,0.79227,0.91564,0.91954,0.95234,0.87195,0.44126,0.40252,0.83921,0.00013865,0.00013865,0.00013865
75,415.621,0.24785,0.15949,0.77933,0.92755,0.90206,0.95196,0.8784,0.41324,0.39601,0.83239,0.0001337,0.0001337,0.0001337
76,421.103,0.2359,0.16587,0.78085,0.89361,0.92081,0.94757,0.85881,0.47569,0.43085,0.84683,0.00012875,0.00012875,0.00012875
77,426.68,0.22868,0.15266,0.78625,0.96001,0.85608,0.94301,0.8955,0.35917,0.44383,0.81467,0.0001238,0.0001238,0.0001238
78,432.078,0.24678,0.15611,0.78556,0.95435,0.87731,0.94042,0.88272,0.38148,0.46307,0.81846,0.00011885,0.00011885,0.00011885
79,437.407,0.23521,0.1512,0.78728,0.95471,0.8814,0.94278,0.87475,0.39821,0.44585,0.82131,0.0001139,0.0001139,0.0001139
80,443.241,0.22354,0.15067,0.7819,0.92462,0.89945,0.9405,0.87119,0.40858,0.45452,0.8231,0.00010895,0.00010895,0.00010895
81,448.708,0.22315,0.14737,0.78869,0.94124,0.87436,0.94074,0.87204,0.4192,0.44467,0.82744,0.000104,0.000104,0.000104
82,454.026,0.20838,0.14057,0.77697,0.94819,0.90113,0.94379,0.87527,0.4229,0.41605,0.82869,9.905e-05,9.905e-05,9.905e-05
83,459.423,0.20735,0.14232,0.77779,0.9508,0.89873,0.94932,0.89737,0.38181,0.40259,0.81937,9.41e-05,9.41e-05,9.41e-05
84,464.807,0.20791,0.14021,0.7813,0.95101,0.90075,0.94267,0.87765,0.40232,0.40098,0.82248,8.915e-05,8.915e-05,8.915e-05
85,470.205,0.21669,0.14242,0.77534,0.93218,0.90788,0.94333,0.87415,0.41384,0.40453,0.82622,8.42e-05,8.42e-05,8.42e-05
86,475.547,0.1969,0.1366,0.77586,0.95436,0.89049,0.94571,0.87158,0.43338,0.41993,0.8337,7.925e-05,7.925e-05,7.925e-05
87,481.018,0.19832,0.13583,0.76455,0.91304,0.91039,0.93899,0.8745,0.40355,0.43571,0.8253,7.43e-05,7.43e-05,7.43e-05
88,486.341,0.19623,0.13312,0.77646,0.92464,0.90194,0.9389,0.87249,0.40563,0.4411,0.82472,6.935e-05,6.935e-05,6.935e-05
